wav_path,dataset,file_id,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_pctlrange0-2,loudnessPeaksPerSec,jitterLocal_sma3nz_amean,shimmerLocaldB_sma3nz_amean,HNRdBACF_sma3nz_amean,alphaRatioV_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV500-1500_sma3nz_amean,equivalentSoundLevel_dBp
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/132-0_patient.wav,Pitt,132-0,0.1983783692121505,0.2676071226596832,25.2714786529541,0.4748339056968689,9.219337463378906,0.551619827747345,0.9056028127670288,0.8342264294624329,3.048327207565308,0.0339373052120208,1.5770785808563232,2.653650045394897,-13.792205810546877,0.0208912901580333,-0.02546794898808,-21.44405746459961
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/132-1_patient.wav,Pitt,132-1,0.2349999994039535,0.3089781403541565,22.195144653320312,0.3359868228435516,4.929683685302734,0.333277940750122,1.0675774812698364,0.5191475749015808,2.035456418991089,0.025944547727704,1.541359305381775,3.026125907897949,-23.37879753112793,0.0225316509604454,-0.0260362457484006,-23.260358810424805
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/137-0_patient.wav,Pitt,137-0,0.4206250011920929,0.7710378766059875,36.310997009277344,0.170455664396286,9.822809219360352,0.2709468603134155,1.5140712261199951,0.4234700202941894,1.25,0.0326302833855152,1.3998624086380005,6.214662075042725,-8.7008056640625,0.0511405356228351,-0.0121978251263499,-28.746660232543945
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/137-1_patient.wav,Pitt,137-1,0.2615942060947418,0.3062565922737121,32.954402923583984,0.0995975732803344,3.8493595123291016,0.7339500784873962,0.6158842444419861,0.6334538459777832,1.863354206085205,0.0212352834641933,1.0296599864959717,7.599414348602295,-15.98230266571045,0.0329027771949768,-0.0280215945094823,-21.730304718017575
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/137-2_patient.wav,Pitt,137-2,0.1291935443878173,0.1047007739543914,33.66310501098633,0.1333892345428466,4.195104598999023,0.5928942561149597,0.8182030320167542,0.8112768530845642,2.775800943374634,0.0179189257323741,1.0108846426010132,8.884332656860352,-19.54527473449707,0.0396574772894382,-0.0254829172044992,-20.633275985717773
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/137-3_patient.wav,Pitt,137-3,0.1933333426713943,0.2258978188037872,32.2302360534668,0.1806780248880386,4.103757858276367,0.7872430086135864,0.774143636226654,0.9261664152145386,2.975897789001465,0.0323728658258914,0.989416241645813,7.978999137878418,-14.808182716369627,0.030519314110279,-0.0211308933794498,-18.55806541442871
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/138-1_patient.wav,Pitt,138-1,0.1887999922037124,0.2723691761493683,30.69135093688965,0.197663277387619,2.8576221466064453,0.5745753049850464,0.8083627820014954,0.8491143584251404,2.4323084354400635,0.0323094800114631,1.4231001138687134,5.564684867858887,-16.54718780517578,0.0458309166133403,-0.0301618557423353,-20.836463928222656
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/138-3_patient.wav,Pitt,138-3,0.1756862848997116,0.2368275225162506,29.71934509277344,0.1438467800617218,3.587636947631836,0.469093769788742,0.8376059532165527,0.7282477617263794,2.510822534561157,0.0322298444807529,1.0299694538116455,7.480094909667969,-22.60668182373047,0.0394218489527702,-0.0347230173647403,-22.08968734741211
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/139-0_patient.wav,Pitt,139-0,0.1490540504455566,0.1472189724445343,35.766632080078125,0.1580181568861007,4.307502746582031,0.4954608380794525,0.9529908299446106,0.7362160682678223,2.266010046005249,0.0217540841549634,1.3065762519836426,7.985929012298584,-16.27853012084961,0.0581554397940635,-0.0304845664650201,-21.69875717163086
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/139-1_patient.wav,Pitt,139-1,0.0982926860451698,0.0738786831498146,34.78335952758789,0.1528758704662323,3.623573303222656,0.8945608139038086,0.6307947635650635,1.0265297889709473,4.019688606262207,0.0224375315010547,1.262770652770996,7.698559761047363,-16.520816802978516,0.0657560005784034,-0.0389108806848526,-17.379865646362305
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/139-3_patient.wav,Pitt,139-3,0.1147368401288986,0.0776543244719505,33.32292938232422,0.1385124921798706,2.9490509033203125,0.7272970080375671,0.7648115754127502,0.8357006907463074,3.6764707565307617,0.0268755741417408,1.145594358444214,8.295328140258789,-18.343307495117188,0.0618648082017898,-0.0339474603533744,-18.604167938232425
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/140-0_patient.wav,Pitt,140-0,0.1316393464803695,0.1770864278078079,34.18660354614258,0.1609825938940048,6.199481964111328,0.2883689105510711,0.9373484253883362,0.3936067223548889,1.3053096532821655,0.0247074887156486,1.2785577774047852,7.917257308959961,-16.850255966186523,0.0522530525922775,-0.0217702332884073,-28.473731994628903
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/140-3_patient.wav,Pitt,140-3,0.1316666603088379,0.1715290546417236,33.621429443359375,0.140718013048172,3.783214569091797,0.6641169190406799,0.6750019788742065,0.7749054431915283,2.8259472846984863,0.0277855545282363,0.8363394141197205,9.769238471984863,-22.479555130004883,0.0627451613545417,-0.0343338996171951,-19.25260734558105
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/141-0_patient.wav,Pitt,141-0,0.3326315581798553,0.5139152407646179,35.5324821472168,0.1103717163205146,3.8499717712402335,0.2559316158294678,1.514925837516785,0.4383839666843414,1.347978115081787,0.0181556455790996,1.40259051322937,8.1696195602417,-10.930673599243164,0.0421702750027179,-0.0202996078878641,-26.48784065246582
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/141-1_patient.wav,Pitt,141-1,0.1666666567325592,0.1845505088567733,36.88141250610352,0.1797959208488464,5.334030151367188,0.6118009686470032,0.9955663681030272,0.9880442023277284,3.1264805793762207,0.0351786948740482,1.5092482566833496,5.548299789428711,-6.939067363739014,0.0468262620270252,-0.0280055329203605,-21.97010612487793
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/141-2_patient.wav,Pitt,141-2,0.263076901435852,0.3678813576698303,35.271785736083984,0.1160831004381179,3.8598480224609375,0.3659736812114715,1.3365333080291748,0.6258597373962402,1.7247097492218018,0.0170659758150577,1.0188697576522827,9.436259269714355,-15.918900489807127,0.0391038358211517,-0.0189625360071659,-23.246976852416992
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/141-3_patient.wav,Pitt,141-3,0.1046551689505577,0.1471711993217468,34.46052932739258,0.091580793261528,3.073772430419922,0.9879616498947144,0.8351719379425049,1.165364384651184,3.182515382766724,0.0173073280602693,0.8200359344482422,10.285158157348633,-17.948362350463867,0.0384124293923378,-0.0272399373352527,-15.718338966369627
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/142-0_patient.wav,Pitt,142-0,1.4869999885559082,1.4630656242370603,32.97294235229492,0.3187556266784668,8.154251098632812,0.1000731214880943,1.1728856563568115,0.0175667628645896,0.064308688044548,0.0188305024057626,1.4171584844589231,5.291018009185791,-13.58470058441162,-0.0192675720900297,-0.0022867985535413,-31.939695358276367
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/142-1_patient.wav,Pitt,142-1,0.106818176805973,0.1773514002561569,33.826717376708984,0.1513965278863906,5.140163421630859,0.6327548623085022,0.8170561790466309,0.8622136116027832,3.411633253097534,0.030696764588356,1.3108434677124023,7.643989562988281,-18.33041763305664,0.0541594214737415,-0.0337901152670383,-17.821269989013672
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/142-3_patient.wav,Pitt,142-3,0.0843478292226791,0.0663866102695465,32.83538818359375,0.1193969249725341,3.89314079284668,0.7212335467338562,0.6501093506813049,0.7714377641677856,3.4455130100250244,0.0226764734834432,1.1362454891204834,7.601758480072021,-19.34040641784668,0.062938392162323,-0.0369068086147308,-18.58941650390625
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/143-3_patient.wav,Pitt,143-3,0.0928571373224258,0.0859388411045074,33.19989776611328,0.1156720742583274,3.917530059814453,1.8620622158050537,0.6418958306312561,2.3239517211914062,3.738739013671875,0.0198058597743511,0.8741006255149841,8.160140991210938,-15.538809776306152,0.0326896533370018,-0.0357404649257659,-9.645758628845217
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/145-1_patient.wav,Pitt,145-1,0.1620000004768371,0.254387766122818,31.483631134033203,0.1344916224479675,2.555154800415039,0.6575967669487,0.6625450849533081,0.7626352310180664,2.60869574546814,0.0212500970810651,1.1725099086761477,7.698002815246582,-22.03452491760254,0.0528335981070995,-0.0346826948225498,-18.91594123840332
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/145-3_patient.wav,Pitt,145-3,0.1105302944779396,0.1608985811471939,30.371746063232425,0.1321922391653061,3.9849796295166016,0.5941692590713501,0.7716435790061951,0.8076672554016113,2.920623779296875,0.0205898713320493,0.9982356429100036,8.291202545166016,-26.469751358032227,0.0436437390744686,-0.0366226322948932,-18.074132919311523
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/146-1_patient.wav,Pitt,146-1,0.1822806894779205,0.3284039497375488,29.55503463745117,0.1943741738796234,4.244380950927734,0.532948911190033,0.8192782402038574,0.8135985732078552,2.29688024520874,0.0195456650108099,1.1554536819458008,6.523066997528076,-16.63811492919922,0.0506156422197818,-0.0206904467195272,-22.42268943786621
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/150-0_patient.wav,Pitt,150-0,0.1747457683086395,0.296255499124527,34.892337799072266,0.2066123634576797,4.222921371459961,0.2670122683048248,1.1239094734191897,0.1151458621025085,1.1264721155166626,0.018544852733612,1.2315417528152466,6.608374118804932,-10.285066604614258,0.0112274084240198,-0.0086935833096504,-25.03981208801269
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/150-1_patient.wav,Pitt,150-1,0.1391111016273498,0.2247400879859924,30.778226852416992,0.2476208806037902,5.91771125793457,0.6058831810951233,0.7188321352005005,0.7296805381774902,2.3953545093536377,0.0279356967657804,1.1855697631835938,6.568589687347412,-14.34604263305664,0.0682680085301399,-0.0366871953010559,-23.34339714050293
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/150-2_patient.wav,Pitt,150-2,0.1265624910593032,0.3096530139446258,31.76857566833496,0.1657190173864364,5.188533782958984,0.738969087600708,0.5657218098640442,0.7706980109214783,3.217158317565918,0.0230637583881616,0.8768419623374939,8.95473861694336,-25.19193458557129,0.0512809716165065,-0.0414067991077899,-17.17910385131836
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/155-0_patient.wav,Pitt,155-0,0.3656521439552307,0.4429625868797302,34.07046890258789,0.1534685343503952,5.597635269165039,0.2278705090284347,1.3685190677642822,0.0521568283438682,0.4366812407970428,0.0197710189968347,1.2399507761001587,6.930972099304199,-15.476592063903809,0.0200629793107509,-0.0153387635946273,-24.65120506286621
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/155-2_patient.wav,Pitt,155-2,0.1887671202421188,0.2995381951332092,31.375253677368164,0.1303114742040634,2.1658706665039062,0.3442773520946502,1.0590384006500244,0.5627672076225281,1.9865697622299197,0.0129597727209329,1.1338707208633425,8.704000473022461,-20.67168617248535,0.0370643697679042,-0.0266592465341091,-24.13104820251465
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/155-3_patient.wav,Pitt,155-3,0.2028301805257797,0.345687061548233,30.971118927001957,0.1586539298295974,2.7919960021972656,0.5438281893730164,0.9612166285514832,0.968699872493744,2.218246936798096,0.0158551875501871,0.8154240250587463,8.951729774475098,-19.88408851623535,0.0392452143132686,-0.0264607090502977,-19.437286376953125
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/158-0_patient.wav,Pitt,158-0,0.1711278110742569,0.1990037262439727,29.0511417388916,0.1532453149557113,2.641315460205078,0.3177206516265869,0.5068533420562744,0.2734453678131103,2.6035261154174805,0.0261551849544048,1.2592148780822754,6.211472988128662,-25.208223342895508,0.0072470586746931,-0.0299327876418828,-26.17613410949707
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/158-1_patient.wav,Pitt,158-1,0.1758536547422409,0.2037391364574432,29.851154327392575,0.2448989152908325,4.872514724731445,0.3664182126522064,0.7912342548370361,0.4655000567436218,2.122210025787353,0.0506372824311256,1.469812273979187,5.766422748565674,-21.849788665771484,0.0380731038749218,-0.0285886917263269,-24.41510391235352
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/158-2_patient.wav,Pitt,158-2,0.2887499928474426,0.3171922564506531,32.667572021484375,0.166112408041954,3.4678173065185547,0.1520542949438095,1.2856042385101318,0.2166078984737396,1.7434210777282717,0.0278067272156476,1.443061113357544,7.982184410095215,-22.900903701782227,0.0292335096746683,-0.0217945426702499,-29.26130485534668
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/158-3_patient.wav,Pitt,158-3,0.1661538481712341,0.3478624522686004,32.59113311767578,0.1546379476785659,4.032604217529297,0.4587054848670959,0.9090749621391296,0.6039719581604004,2.028550148010254,0.0186569932848215,1.0383418798446655,8.14775562286377,-16.194622039794922,0.0551090463995933,-0.0194851644337177,-23.592100143432617
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/166-0_patient.wav,Pitt,166-0,0.2192592620849609,0.3559642732143402,27.476667404174805,0.1005047112703323,5.27983283996582,0.6460734009742737,0.6936829686164856,0.5847731828689575,1.643017292022705,0.0155434776097536,1.0113033056259155,6.15246057510376,-17.411100387573242,0.0200103130191564,-0.031351838260889,-22.266138076782227
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/166-1_patient.wav,Pitt,166-1,0.3117307722568512,0.402698665857315,27.15799140930176,0.1316971629858017,3.242500305175781,0.4640196561813354,0.858501672744751,0.5466933250427246,2.061044692993164,0.0198653973639011,1.1225957870483398,6.323761940002441,-17.969036102294922,0.0433876551687717,-0.0297676026821136,-23.462139129638672
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/166-2_patient.wav,Pitt,166-2,0.2152941077947616,0.3112189769744873,29.14048767089844,0.2600141763687134,6.3484649658203125,0.3385748863220215,1.1751374006271362,0.5427572131156921,1.608579158782959,0.0172692984342575,1.149419903755188,6.779999256134033,-21.28327369689941,0.0304075758904218,-0.0267714504152536,-23.255172729492188
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/167-1_patient.wav,Pitt,167-1,0.1158947348594665,0.1276054382324218,30.477502822875977,0.1634060442447662,4.455310821533203,0.449016809463501,0.8550864458084106,0.6547151803970337,3.5595476627349854,0.037515927106142,1.5165411233901978,7.036429405212402,-22.10284996032715,0.0393529050052166,-0.036708228290081,-22.1102294921875
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/167-2_patient.wav,Pitt,167-2,0.1908474564552307,0.2610168159008026,28.87192916870117,0.1944842785596847,4.572675704956055,0.4747301042079925,0.906386137008667,0.7690762281417847,2.799079656600952,0.0395024754106998,1.225027084350586,7.032073974609375,-23.01939582824707,0.0370008647441864,-0.0322553180158138,-20.58721923828125
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/167-3_patient.wav,Pitt,167-3,0.1286502927541732,0.1531930565834045,32.165061950683594,0.1538223922252655,2.941638946533203,0.6573860049247742,0.6713202595710754,0.8295804262161255,2.944197177886963,0.031859140843153,1.219186305999756,7.603210926055908,-21.960203170776367,0.057406410574913,-0.0382269993424415,-18.922407150268555
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/171-0_patient.wav,Pitt,171-0,0.1395238041877746,0.1127355098724365,33.39106750488281,0.1450697183609008,2.929878234863281,0.6935782432556152,0.7791733145713806,0.9659804105758668,3.3401498794555664,0.0199580043554306,1.3367953300476074,8.023065567016602,-17.82851791381836,0.0190380960702896,-0.0338742583990097,-18.048583984375
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/171-1_patient.wav,Pitt,171-1,0.1067741960287094,0.1000769808888435,31.924043655395508,0.1487021297216415,3.758491516113281,0.5514509081840515,0.86069655418396,0.8855001330375671,2.977412700653076,0.0235842000693082,1.4159469604492188,7.545662879943848,-22.431941986083984,0.0332289189100265,-0.033010434359312,-17.574867248535156
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/172-0_patient.wav,Pitt,172-0,0.3568852543830871,0.4646187722682953,34.57023239135742,0.181824579834938,7.146982192993164,0.2205535620450973,1.5311017036437988,0.0637611001729965,0.8905013203620911,0.023645207285881,1.4743183851242063,5.673964023590088,-8.373295783996582,0.029137909412384,-0.008840181864798,-28.982419967651367
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/175-0_patient.wav,Pitt,175-0,0.1423577219247818,0.1801403164863586,32.58818054199219,0.1807105392217636,3.807708740234375,0.4807539582252502,0.8768710494041443,0.6770268082618713,3.2911391258239746,0.0248803906142711,1.6282124519348145,6.005218029022217,-10.926919937133787,0.0275255925953388,-0.014488928951323,-24.229875564575195
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/175-1_patient.wav,Pitt,175-1,0.1731372624635696,0.527859091758728,33.050025939941406,0.1133006587624549,2.8755359649658203,0.4944838285446167,0.7825908660888672,0.6313093304634094,2.532721519470215,0.0249286964535713,0.8646805882453918,9.82481288909912,-29.385896682739254,0.049552846699953,-0.0373139679431915,-20.01667594909668
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/175-2_patient.wav,Pitt,175-2,0.1259574443101883,0.1452094614505767,31.14827919006348,0.1462636291980743,4.726894378662109,0.4711882472038269,0.8752096891403198,0.6865483522415161,3.4025895595550537,0.0282204374670982,1.3086097240447998,8.06728744506836,-23.48386001586914,0.0291737858206033,-0.0329861976206302,-19.99978256225586
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/175-3_patient.wav,Pitt,175-3,0.1455357074737548,0.2535527646541595,32.7142219543457,0.2080504596233368,4.033374786376953,0.6329882740974426,1.02449369430542,1.096245050430298,2.828917980194092,0.0274492371827363,1.2717653512954712,6.313478469848633,-11.357399940490724,0.0333833657205104,-0.0201969929039478,-20.42107963562012
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/182-3_patient.wav,Pitt,182-3,0.0821428596973419,0.0681572258472442,25.64330673217773,0.1905264109373092,3.092580795288086,0.6690575480461121,0.6720942258834839,0.7224715948104858,3.2765400409698486,0.0164923891425132,1.2016819715499878,5.796700477600098,-18.180831909179688,0.0232430752366781,-0.0259608123451471,-19.29287338256836
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/192-0_patient.wav,Pitt,192-0,0.1748780459165573,0.1569079756736755,37.15882110595703,0.3511781990528106,30.08167266845703,0.3371639847755432,1.2602424621582031,0.430250883102417,2.359346866607666,0.0309660956263542,1.8587820529937744,2.91957426071167,-5.662109375,0.0140415830537676,-0.0017740252660587,-26.59465789794922
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/192-2_patient.wav,Pitt,192-2,0.1647244095802307,0.1655285954475402,27.221946716308597,0.244974285364151,4.712890625,0.5338158011436462,0.7453352808952332,0.6788581013679504,3.68932032585144,0.0317056812345981,1.2880897521972656,5.311975002288818,-19.59019470214844,0.0368828922510147,-0.0347493290901184,-22.502317428588867
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/196-0_patient.wav,Pitt,196-0,0.1195535734295845,0.1213568300008773,28.83047866821289,0.383832186460495,11.935895919799805,0.6460438966751099,0.7337864637374878,0.7820847034454346,3.030303239822388,0.0477302633225917,1.6695947647094729,3.3486969470977783,-12.741252899169922,0.0400659628212451,-0.0216826424002647,-21.305679321289062
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/196-1_patient.wav,Pitt,196-1,0.252439022064209,0.656961977481842,21.525514602661133,0.3611677289009094,4.762866973876953,0.3455553650856018,1.090751051902771,0.6010364890098572,2.080506563186645,0.0206621456891298,1.36227285861969,3.43548846244812,-22.715147018432617,0.0110053401440382,-0.0252782739698886,-22.257301330566406
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/208-0_patient.wav,Pitt,208-0,0.1847524791955948,0.2606298625469208,27.881669998168945,0.3508119583129883,5.587654113769531,0.3759886920452118,1.028464674949646,0.604045569896698,2.0081489086151123,0.0431978516280651,1.5570068359375,4.391068458557129,-20.48450088500977,0.0233312286436557,-0.020733879879117,-21.95912170410156
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/208-1_patient.wav,Pitt,208-1,0.203636348247528,0.295606404542923,25.076814651489254,0.243504449725151,3.391427993774414,0.307037740945816,0.8630066514015198,0.5032736659049988,2.6484408378601074,0.0252800285816192,1.2672113180160522,5.3743157386779785,-26.30046272277832,0.0108494265004992,-0.0265962854027748,-24.532272338867188
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/208-2_patient.wav,Pitt,208-2,0.2045544534921646,0.3478747904300689,27.23710823059082,0.0871841758489608,3.85714340209961,0.8482043147087097,0.5368908643722534,0.7512913346290588,2.711864471435547,0.0178482104092836,1.0010350942611694,6.80553674697876,-20.141511917114254,0.0273597165942192,-0.0257495790719985,-17.12781524658203
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/209-1_patient.wav,Pitt,209-1,0.1329166740179062,0.1329937279224395,30.654682159423828,0.1752957254648208,4.601737976074219,0.5318709015846252,0.7774079442024231,0.6627683043479919,2.8870294094085693,0.025308346375823,1.2283533811569214,7.461109638214111,-23.790864944458008,0.0419810935854911,-0.0331638045608997,-19.660327911376957
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/209-2_patient.wav,Pitt,209-2,0.1886666566133499,0.2685930132865906,31.70680809020996,0.1291933506727218,4.996898651123047,0.42677041888237,0.8747168183326721,0.6820866465568542,2.9419422149658203,0.0216627232730388,1.2089931964874268,8.600345611572266,-24.85454559326172,0.0313478633761405,-0.026405019685626,-20.39891624450684
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/209-3_patient.wav,Pitt,209-3,0.1521008312702179,0.2106726616621017,31.773088455200195,0.158009186387062,6.481771469116211,0.3692573606967926,0.9757362604141236,0.5006221532821655,1.8087358474731443,0.027540735900402,1.4281437397003174,6.510571479797363,-20.526817321777344,0.0428281500935554,-0.0242212992161512,-24.935400009155277
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/210-1_patient.wav,Pitt,210-1,0.1946099251508712,0.213443636894226,26.267784118652344,0.2057042866945266,6.360288619995117,0.4206446707248688,0.9410313963890076,0.6423140168190002,2.6735126972198486,0.0251693613827228,1.3349584341049194,4.9524102210998535,-18.62657165527344,0.0495604686439037,-0.0276633147150278,-24.09091567993164
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/210-2_patient.wav,Pitt,210-2,0.2678343951702118,0.3514035642147064,24.955780029296875,0.2194973826408386,3.3823165893554688,0.8064968585968018,0.7802820205688477,1.078315258026123,2.8051555156707764,0.0295142401009798,1.1418434381484983,4.034163475036621,-18.95382308959961,0.0300961751490831,-0.0249636825174093,-16.83548927307129
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/211-1_patient.wav,Pitt,211-1,0.2569090723991394,0.8916823863983154,30.96839904785156,0.160141035914421,3.700162887573242,0.3572165966033935,1.1693519353866575,0.6437079906463623,2.1399178504943848,0.0271846782416105,1.1591438055038452,8.070502281188965,-25.58341217041016,0.0392862521111965,-0.0392631031572818,-21.62010383605957
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/211-2_patient.wav,Pitt,211-2,0.1572619080543518,0.2404923141002655,32.6102294921875,0.163551464676857,5.387535095214844,0.7413052916526794,0.8748297095298767,1.0883569717407229,2.5885977745056152,0.0325572974979877,1.0238173007965088,8.821100234985352,-24.156801223754883,0.0376216880977153,-0.0381424911320209,-15.120546340942385
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/225-0_patient.wav,Pitt,225-0,0.2124509811401367,0.2970737814903259,33.3782844543457,0.2196849435567855,5.37312126159668,0.4482171237468719,0.9428862929344176,0.6373039484024048,1.6997168064117432,0.0370055809617042,1.478893756866455,5.307915210723877,-13.96362018585205,0.0598615035414695,-0.0295850913971662,-26.129589080810547
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/225-2_patient.wav,Pitt,225-2,0.2927819490432739,0.7572600245475769,30.590106964111328,0.2173065096139907,7.245796203613281,0.5332518815994263,0.9527385234832764,1.0003072023391724,2.3113338947296143,0.0377074554562568,1.1421873569488523,6.848762512207031,-22.126937866210938,0.0469763875007629,-0.0418652445077896,-19.33385467529297
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/227-0_patient.wav,Pitt,227-0,0.1766666620969772,0.1634919941425323,24.29355812072754,0.3998951315879822,8.902233123779297,0.8422551155090332,0.5210016965866089,0.7583715915679932,4.27901554107666,0.0407964140176773,1.5942785739898682,2.666066169738769,-15.102424621582031,0.0239219162613153,-0.0273067839443683,-20.302228927612305
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/227-1_patient.wav,Pitt,227-1,0.2226315885782241,0.586939811706543,20.48616600036621,0.2616885006427765,5.390691757202148,0.5957044363021851,0.899864137172699,0.9337055683135986,2.634695291519165,0.0244883261620998,1.0812609195709229,3.189422369003296,-21.383716583251957,0.0068538854829967,-0.020077446475625,-18.356279373168945
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Control/Pitt/wav_patient_only/229-1_patient.wav,Pitt,229-1,0.0599999986588954,0.0459933094680309,19.55925750732422,0.541480541229248,8.867525100708008,0.3087323307991028,1.1207942962646484,0.3849987387657165,2.219233274459839,0.0407576002180576,1.3825502395629885,1.4177758693695068,-21.726367950439453,-0.0210737008601427,-0.00713253300637,-22.14828109741211
